date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:30	23320/23320	---M--	200	added ('OK')	font/woff	date:Sat,%2027%20Dec%202014%2007:08:50%20GMT	https://demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.woff	(from https://demoxml.com/html/hotelbooking/css/bootstrap.min.css)
16:09:31	41280/41280	---M--	200	added ('OK')	font/ttf	date:Sat,%2027%20Dec%202014%2007:08:50%20GMT	https://demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.ttf	(from https://demoxml.com/html/hotelbooking/css/bootstrap.min.css)
16:09:31	62926/62926	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Dec%202014%2007:08:50%20GMT	https://demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/glyphicons-halflings-regular.svg	(from https://demoxml.com/html/hotelbooking/css/bootstrap.min.css)
16:09:31	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20May%202015%2008:12:14%20GMT	https://demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.eot	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.eot	(from https://demoxml.com/html/hotelbooking/css/uikit.min.css)
16:09:32	56780/56780	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20May%202015%2008:12:18%20GMT	https://demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.woff2	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.woff2	(from https://demoxml.com/html/hotelbooking/css/uikit.min.css)
16:09:32	71508/71508	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20May%202015%2008:12:18%20GMT	https://demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.woff	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.woff	(from https://demoxml.com/html/hotelbooking/css/uikit.min.css)
16:09:32	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:34%20GMT	https://demoxml.com/html/hotelbooking/css/owl.video.play.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/owl.video.play.png	(from https://demoxml.com/html/hotelbooking/css/owl.carousel.css)
16:09:33	122092/122092	---M--	200	added ('OK')	font/ttf	date:Mon,%2025%20May%202015%2008:12:16%20GMT	https://demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.ttf	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/fonts/fontawesome-webfont.ttf	(from https://demoxml.com/html/hotelbooking/css/uikit.min.css)
16:09:33	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:35%20GMT	https://demoxml.com/html/hotelbooking/css/images/gradient/g30.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/images/gradient/g30.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:33	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:35%20GMT	https://demoxml.com/html/hotelbooking/css/images/gradient/g40.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/images/gradient/g40.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:33	4289/4289	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:26%20GMT	https://demoxml.com/html/hotelbooking/css/assets/shadow1.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/shadow1.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:34	5661/5661	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:26%20GMT	https://demoxml.com/html/hotelbooking/css/assets/shadow2.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/shadow2.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:34	6428/6428	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:28%20GMT	https://demoxml.com/html/hotelbooking/css/assets/shadow3.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/shadow3.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:34	2746/2746	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:14%20GMT	https://demoxml.com/html/hotelbooking/css/assets/boxed_bgtile.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/boxed_bgtile.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:34	149/149	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:26%20GMT	https://demoxml.com/html/hotelbooking/css/assets/navigdots_bgtile.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/navigdots_bgtile.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:35	474/474	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:16%20GMT	https://demoxml.com/html/hotelbooking/css/assets/bullet.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/bullet.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:35	1153/1153	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:16%20GMT	https://demoxml.com/html/hotelbooking/css/assets/bullets.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/bullets.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:35	278/278	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:18%20GMT	https://demoxml.com/html/hotelbooking/css/assets/bullets2.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/bullets2.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:35	924/924	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:18%20GMT	https://demoxml.com/html/hotelbooking/css/assets/bullet_boxed.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/bullet_boxed.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:36	743/743	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:24%20GMT	https://demoxml.com/html/hotelbooking/css/assets/navigdots.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/navigdots.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:36	1517/1517	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:22%20GMT	https://demoxml.com/html/hotelbooking/css/assets/large_left.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/large_left.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:36	1561/1561	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:22%20GMT	https://demoxml.com/html/hotelbooking/css/assets/large_right.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/large_right.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:36	670/670	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:30%20GMT	https://demoxml.com/html/hotelbooking/css/assets/small_left.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/small_left.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:37	668/668	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:32%20GMT	https://demoxml.com/html/hotelbooking/css/assets/small_right.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/small_right.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:37	807/807	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:06%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_left.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_left.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:37	820/820	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:10%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_right.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_right.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:37	846/846	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:30%20GMT	https://demoxml.com/html/hotelbooking/css/assets/small_left_boxed.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/small_left_boxed.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:38	807/807	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:32%20GMT	https://demoxml.com/html/hotelbooking/css/assets/small_right_boxed.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/small_right_boxed.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:38	43543/43543	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:00%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrowleft.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrowleft.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:39	348/348	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:06%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_left2.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_left2.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:39	43719/43719	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:02%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrowright.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrowright.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:39	343/343	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:10%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_right2.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_right2.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:40	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:42%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_left3.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_left3.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:40	1112/1112	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:12%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_right3.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_right3.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:40	926/926	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:10%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_left3_hr.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_left3_hr.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:41	925/925	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:14%20GMT	https://demoxml.com/html/hotelbooking/css/assets/arrow_right3_hr.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/arrow_right3_hr.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:41	125/125	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:34%20GMT	https://demoxml.com/html/hotelbooking/css/assets/timer.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/timer.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:41	184/184	---M--	200	added ('OK')	image/png	date:Mon,%2025%20May%202015%2011:52:20%20GMT	https://demoxml.com/html/hotelbooking/css/assets/coloredbg.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/coloredbg.png	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:41	1083/1083	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20May%202015%2012:31:48%20GMT	https://demoxml.com/html/hotelbooking/css/assets/loader.gif	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/loader.gif	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:42	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:44%20GMT	https://demoxml.com/html/hotelbooking/css/font/revicons.eot?5510888	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/font/revicons90c6.eot	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:42	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:44%20GMT	https://demoxml.com/html/hotelbooking/css/font/revicons.woff?5510888	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/font/revicons90c6.woff	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:43	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:45%20GMT	https://demoxml.com/html/hotelbooking/css/font/revicons.ttf?5510888	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/font/revicons90c6.ttf	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:43	41866/41866	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2009:09:45%20GMT	https://demoxml.com/html/hotelbooking/css/font/revicons.svg?5510888	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/font/revicons90c6.svg	(from https://demoxml.com/html/hotelbooking/css/rev-slider/settings.css)
16:09:44	2241/2241	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Apr%202015%2005:30:12%20GMT	https://demoxml.com/html/hotelbooking/img/lightslider-img/controls.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/lightslider-img/controls.png	(from https://demoxml.com/html/hotelbooking/css/lightslider.css)
16:09:44	1515/1515	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2001:41:56%20GMT	https://demoxml.com/html/hotelbooking/img/nice-title.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/nice-title.png	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:44	1485/1485	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2005:33:06%20GMT	https://demoxml.com/html/hotelbooking/img/nice-title-breadcrumb.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/nice-title-breadcrumb.png	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:44	1448/1448	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2014:21:28%20GMT	https://demoxml.com/html/hotelbooking/css/assets/new-left-arrow.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/new-left-arrow.jpg	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:45	1474/1474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2014:21:30%20GMT	https://demoxml.com/html/hotelbooking/css/assets/new-left-hover-arrow.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/new-left-hover-arrow.jpg	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:45	1466/1466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2014:21:32%20GMT	https://demoxml.com/html/hotelbooking/css/assets/new-right-arrow.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/new-right-arrow.jpg	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:45	1470/1470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2014:21:32%20GMT	https://demoxml.com/html/hotelbooking/css/assets/new-right-hover-arrow.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/css/assets/new-right-hover-arrow.jpg	(from https://demoxml.com/html/hotelbooking/css/reset.css)
16:09:46	1037/1037	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Apr%202015%2002:24:36%20GMT	https://demoxml.com/html/hotelbooking/img/dropdown_bg.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/dropdown_bg.png	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:47	1891/1891	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Apr%202015%2016:37:38%20GMT	https://demoxml.com/html/hotelbooking/img/customer-slider-bg.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/customer-slider-bg.png	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:47	605220/605220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202015%2006:24:00%20GMT	https://demoxml.com/html/hotelbooking/img/hotel-facilities-bg.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/hotel-facilities-bg.jpg	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:48	1520/1520	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2002:14:08%20GMT	https://demoxml.com/html/hotelbooking/img/nice-title-error.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/nice-title-error.png	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:48	776422/776422	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20May%202015%2001:33:36%20GMT	https://demoxml.com/html/hotelbooking/img/error_bg.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/error_bg.jpg	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:49	258298/258298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202015%2001:14:20%20GMT	https://demoxml.com/html/hotelbooking/img/accomodation-breadcrumb-one.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/accomodation-breadcrumb-one.jpg	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:49	1901/1901	---M--	200	added ('OK')	image/png	date:Tue,%2005%20May%202015%2004:12:44%20GMT	https://demoxml.com/html/hotelbooking/img/customer-slider-bg-one.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/customer-slider-bg-one.png	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:49	537449/537449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2015:13:54%20GMT	https://demoxml.com/html/hotelbooking/img/gallery-breadcrumb.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/gallery-breadcrumb.jpg	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:49	2619/2619	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2004:13:28%20GMT	https://demoxml.com/html/hotelbooking/img/blog-pic-link-bg.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/blog-pic-link-bg.png	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:50	325691/325691	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20May%202015%2002:58:32%20GMT	https://demoxml.com/html/hotelbooking/img/about-us-breadcrumb.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/about-us-breadcrumb.jpg	(from https://demoxml.com/html/hotelbooking/style.css)
16:09:50	1476/1476	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Apr%202015%2018:52:14%20GMT	https://demoxml.com/html/hotelbooking/img/temp-icon.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/temp-icon.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:50	12676/12676	---M--	200	added ('OK')	image/png	date:Sun,%2010%20May%202015%2000:33:26%20GMT	https://demoxml.com/html/hotelbooking/img/special-offer-yellow-main.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/special-offer-yellow-main.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:50	18746/18746	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202015%2001:11:06%20GMT	https://demoxml.com/html/hotelbooking/img/booking-step-one.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/booking-step-one.jpg	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:50	1427/1427	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:36:58%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-one.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-one.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:51	1468/1468	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:38:28%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-four.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-four.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:51	1192/1192	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:37:30%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-two.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-two.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:51	1022/1022	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:38:44%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-five.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-five.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:51	2246/2246	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:38:00%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-three.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-three.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:52	1277/1277	---M--	200	added ('OK')	image/png	date:Sun,%2003%20May%202015%2017:39:12%20GMT	https://demoxml.com/html/hotelbooking/img/home-facilities-icon-twelve.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/home-facilities-icon-twelve.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:52	4621/4621	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2021:42:06%20GMT	https://demoxml.com/html/hotelbooking/img/american-express.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/american-express.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:52	2699/2699	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2021:42:42%20GMT	https://demoxml.com/html/hotelbooking/img/discover.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/discover.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:52	3297/3297	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2021:43:08%20GMT	https://demoxml.com/html/hotelbooking/img/paypal.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/paypal.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:53	2644/2644	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2021:43:28%20GMT	https://demoxml.com/html/hotelbooking/img/visa.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/visa.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:53	3455/3455	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202015%2021:43:52%20GMT	https://demoxml.com/html/hotelbooking/img/maestro.png	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/maestro.png	(from https://demoxml.com/html/hotelbooking/booking.html)
16:09:53	87177/87177	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2020:14:12%20GMT	https://demoxml.com/html/hotelbooking/img/room-thumb-one.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/room-thumb-one.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:54	27316/27316	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2020:14:38%20GMT	https://demoxml.com/html/hotelbooking/img/room-thumb-two.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/room-thumb-two.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:54	52822/52822	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2020:15:04%20GMT	https://demoxml.com/html/hotelbooking/img/room-thumb-three.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/room-thumb-three.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:54	39167/39167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2022:56:34%20GMT	https://demoxml.com/html/hotelbooking/img/showcase-slider-one.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/showcase-slider-one.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:54	36855/36855	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2022:35:04%20GMT	https://demoxml.com/html/hotelbooking/img/showcase-slider-two.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/showcase-slider-two.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:54	39627/39627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2022:35:56%20GMT	https://demoxml.com/html/hotelbooking/img/showcase-slider-three.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/showcase-slider-three.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
16:09:55	33711/33711	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2022:36:46%20GMT	https://demoxml.com/html/hotelbooking/img/showcase-slider-four.jpg	C:/My%20Web%20Sites/HotelBooking/demoxml.com/html/hotelbooking/img/showcase-slider-four.jpg	(from https://demoxml.com/html/hotelbooking/index-two.html)
